month,시도,avg_temp(C),daily_rain(mm),avg_wind(m/s),avg_r_humidity(%),index_avg_temp(C),index_daily_rain(mm),index_avg_wind(m/s),index_avg_r_humidity(%),Risk
5,경상남도,13.2,5.0,1.4,72.6,10,10,10,10,100.0
5,경상남도,13.79,4.77,1.41,71.17,9,9,9,9,90.0
5,경상남도,14.38,4.54,1.42,69.74,8,8,8,8,80.0
5,경상남도,14.97,4.31,1.43,68.31,7,7,7,7,70.0
5,경상남도,15.56,4.08,1.44,66.88,6,6,6,6,60.0
5,경상남도,16.15,3.85,1.45,65.45,5,5,5,5,50.0
5,경상남도,16.74,3.62,1.46,64.02,4,4,4,4,40.0
5,경상남도,17.33,3.39,1.47,62.59,3,3,3,3,30.0
5,경상남도,17.92,3.16,1.48,61.16,2,2,2,2,20.0
5,경상남도,19.1,2.7,1.5,58.3,0,0,0,0,0.0
5,경기도,18.8,0.0,1.4,52.3,10,10,10,10,100.0
5,경기도,18.7,0.23,1.42,52.98,9,9,9,9,90.0
5,경기도,18.6,0.46,1.44,53.66,8,8,8,8,80.0
5,경기도,18.5,0.69,1.46,54.34,7,7,7,7,70.0
5,경기도,18.4,0.92,1.48,55.02,6,6,6,6,60.0
5,경기도,18.3,1.15,1.5,55.7,5,5,5,5,50.0
5,경기도,18.2,1.38,1.52,56.38,4,4,4,4,40.0
5,경기도,18.1,1.61,1.54,57.06,3,3,3,3,30.0
5,경기도,18.0,1.84,1.56,57.74,2,2,2,2,20.0
5,경기도,17.8,2.3,1.6,59.1,0,0,0,0,0.0
5,전라남도,17.4,1.0,2.2,65.8,10,10,0,10,70.0
5,전라남도,17.51,1.27,2.2,65.66,9,9,0,9,63.0
5,전라남도,17.62,1.54,2.2,65.52,8,8,0,8,56.0
5,전라남도,17.73,1.81,2.2,65.38,7,7,0,7,49.0
5,전라남도,17.84,2.08,2.2,65.24,6,6,0,6,42.0
5,전라남도,17.95,2.35,2.2,65.1,5,5,0,5,35.0
5,전라남도,18.06,2.62,2.2,64.96,4,4,0,4,28.0
5,전라남도,18.17,2.89,2.2,64.82,3,3,0,3,21.0
5,전라남도,18.28,3.16,2.2,64.68,2,2,0,2,14.0
5,전라남도,18.5,3.7,2.2,64.4,0,0,0,0,0.0
5,전라북도,0,0,0,0,0,0,0,0,0.0
5,전라북도,0,0,0,0,0,0,0,0,0.0
5,전라북도,0,0,0,0,0,0,0,0,0.0
5,전라북도,0,0,0,0,0,0,0,0,0.0
5,전라북도,0,0,0,0,0,0,0,0,0.0
5,전라북도,0,0,0,0,0,0,0,0,0.0
5,전라북도,0,0,0,0,0,0,0,0,0.0
5,전라북도,0,0,0,0,0,0,0,0,0.0
5,전라북도,0,0,0,0,0,0,0,0,0.0
5,전라북도,0,0,0,0,0,0,0,0,0.0
5,경상북도,15.8,4.2,1.7,65.6,10,10,10,10,100.0
5,경상북도,16.04,3.99,1.72,64.76,9,9,9,9,90.0
5,경상북도,16.28,3.78,1.74,63.92,8,8,8,8,80.0
5,경상북도,16.52,3.57,1.76,63.08,7,7,7,7,70.0
5,경상북도,16.76,3.36,1.78,62.24,6,6,6,6,60.0
5,경상북도,17.0,3.15,1.8,61.4,5,5,5,5,50.0
5,경상북도,17.24,2.94,1.82,60.56,4,4,4,4,40.0
5,경상북도,17.48,2.73,1.84,59.72,3,3,3,3,30.0
5,경상북도,17.72,2.52,1.86,58.88,2,2,2,2,20.0
5,경상북도,18.2,2.1,1.9,57.2,0,0,0,0,0.0
5,부산광역시,14.5,1.3,4.9,65.4,10,10,10,10,100.0
5,부산광역시,14.89,1.59,4.71,65.0,9,9,9,9,90.0
5,부산광역시,15.28,1.88,4.52,64.6,8,8,8,8,80.0
5,부산광역시,15.67,2.17,4.33,64.2,7,7,7,7,70.0
5,부산광역시,16.06,2.46,4.14,63.8,6,6,6,6,60.0
5,부산광역시,16.45,2.75,3.95,63.4,5,5,5,5,50.0
5,부산광역시,16.84,3.04,3.76,63.0,4,4,4,4,40.0
5,부산광역시,17.23,3.33,3.57,62.6,3,3,3,3,30.0
5,부산광역시,17.62,3.62,3.38,62.2,2,2,2,2,20.0
5,부산광역시,18.4,4.2,3.0,61.4,0,0,0,0,0.0
5,세종특별자치시,0,0,0,0,0,0,0,0,0.0
5,세종특별자치시,0,0,0,0,0,0,0,0,0.0
5,세종특별자치시,0,0,0,0,0,0,0,0,0.0
5,세종특별자치시,0,0,0,0,0,0,0,0,0.0
5,세종특별자치시,0,0,0,0,0,0,0,0,0.0
5,세종특별자치시,0,0,0,0,0,0,0,0,0.0
5,세종특별자치시,0,0,0,0,0,0,0,0,0.0
5,세종특별자치시,0,0,0,0,0,0,0,0,0.0
5,세종특별자치시,0,0,0,0,0,0,0,0,0.0
5,세종특별자치시,0,0,0,0,0,0,0,0,0.0
5,대전광역시,14.5,1.5,2.6,76.3,10,10,10,10,100.0
5,대전광역시,14.83,1.62,2.49,75.22,9,9,9,9,90.0
5,대전광역시,15.16,1.74,2.38,74.14,8,8,8,8,80.0
5,대전광역시,15.49,1.86,2.27,73.06,7,7,7,7,70.0
5,대전광역시,15.82,1.98,2.16,71.98,6,6,6,6,60.0
5,대전광역시,16.15,2.1,2.05,70.9,5,5,5,5,50.0
5,대전광역시,16.48,2.22,1.94,69.82,4,4,4,4,40.0
5,대전광역시,16.81,2.34,1.83,68.74,3,3,3,3,30.0
5,대전광역시,17.14,2.46,1.72,67.66,2,2,2,2,20.0
5,대전광역시,17.8,2.7,1.5,65.5,0,0,0,0,0.0
6,인천광역시,0,0,0,0,0,0,0,0,0.0
6,인천광역시,0,0,0,0,0,0,0,0,0.0
6,인천광역시,0,0,0,0,0,0,0,0,0.0
6,인천광역시,0,0,0,0,0,0,0,0,0.0
6,인천광역시,0,0,0,0,0,0,0,0,0.0
6,인천광역시,0,0,0,0,0,0,0,0,0.0
6,인천광역시,0,0,0,0,0,0,0,0,0.0
6,인천광역시,0,0,0,0,0,0,0,0,0.0
6,인천광역시,0,0,0,0,0,0,0,0,0.0
6,인천광역시,0,0,0,0,0,0,0,0,0.0
6,충청남도,0,0,0,0,0,0,0,0,0.0
6,충청남도,0,0,0,0,0,0,0,0,0.0
6,충청남도,0,0,0,0,0,0,0,0,0.0
6,충청남도,0,0,0,0,0,0,0,0,0.0
6,충청남도,0,0,0,0,0,0,0,0,0.0
6,충청남도,0,0,0,0,0,0,0,0,0.0
6,충청남도,0,0,0,0,0,0,0,0,0.0
6,충청남도,0,0,0,0,0,0,0,0,0.0
6,충청남도,0,0,0,0,0,0,0,0,0.0
6,충청남도,0,0,0,0,0,0,0,0,0.0
6,대구광역시,25.4,0.5,1.8,54.7,10,10,10,10,100.0
6,대구광역시,25.24,0.83,1.85,55.47,9,9,9,9,90.0
6,대구광역시,25.08,1.16,1.9,56.24,8,8,8,8,80.0
6,대구광역시,24.92,1.49,1.95,57.01,7,7,7,7,70.0
6,대구광역시,24.76,1.82,2.0,57.78,6,6,6,6,60.0
6,대구광역시,24.6,2.15,2.05,58.55,5,5,5,5,50.0
6,대구광역시,24.44,2.48,2.1,59.32,4,4,4,4,40.0
6,대구광역시,24.28,2.81,2.15,60.09,3,3,3,3,30.0
6,대구광역시,24.12,3.14,2.2,60.86,2,2,2,2,20.0
6,대구광역시,23.8,3.8,2.3,62.4,0,0,0,0,0.0
6,서울특별시,0,0,0,0,0,0,0,0,0.0
6,서울특별시,0,0,0,0,0,0,0,0,0.0
6,서울특별시,0,0,0,0,0,0,0,0,0.0
6,서울특별시,0,0,0,0,0,0,0,0,0.0
6,서울특별시,0,0,0,0,0,0,0,0,0.0
6,서울특별시,0,0,0,0,0,0,0,0,0.0
6,서울특별시,0,0,0,0,0,0,0,0,0.0
6,서울특별시,0,0,0,0,0,0,0,0,0.0
6,서울특별시,0,0,0,0,0,0,0,0,0.0
6,서울특별시,0,0,0,0,0,0,0,0,0.0
6,충청북도,0,0,0,0,0,0,0,0,0.0
6,충청북도,0,0,0,0,0,0,0,0,0.0
6,충청북도,0,0,0,0,0,0,0,0,0.0
6,충청북도,0,0,0,0,0,0,0,0,0.0
6,충청북도,0,0,0,0,0,0,0,0,0.0
6,충청북도,0,0,0,0,0,0,0,0,0.0
6,충청북도,0,0,0,0,0,0,0,0,0.0
6,충청북도,0,0,0,0,0,0,0,0,0.0
6,충청북도,0,0,0,0,0,0,0,0,0.0
6,충청북도,0,0,0,0,0,0,0,0,0.0
6,광주광역시,0,0,0,0,0,0,0,0,0.0
6,광주광역시,0,0,0,0,0,0,0,0,0.0
6,광주광역시,0,0,0,0,0,0,0,0,0.0
6,광주광역시,0,0,0,0,0,0,0,0,0.0
6,광주광역시,0,0,0,0,0,0,0,0,0.0
6,광주광역시,0,0,0,0,0,0,0,0,0.0
6,광주광역시,0,0,0,0,0,0,0,0,0.0
6,광주광역시,0,0,0,0,0,0,0,0,0.0
6,광주광역시,0,0,0,0,0,0,0,0,0.0
6,광주광역시,0,0,0,0,0,0,0,0,0.0
6,울산광역시,18.0,0.0,2.6,69.6,10,10,10,10,100.0
6,울산광역시,18.39,0.47,2.54,69.93,9,9,9,9,90.0
6,울산광역시,18.78,0.94,2.48,70.26,8,8,8,8,80.0
6,울산광역시,19.17,1.41,2.42,70.59,7,7,7,7,70.0
6,울산광역시,19.56,1.88,2.36,70.92,6,6,6,6,60.0
6,울산광역시,19.95,2.35,2.3,71.25,5,5,5,5,50.0
6,울산광역시,20.34,2.82,2.24,71.58,4,4,4,4,40.0
6,울산광역시,20.73,3.29,2.18,71.91,3,3,3,3,30.0
6,울산광역시,21.12,3.76,2.12,72.24,2,2,2,2,20.0
6,울산광역시,21.9,4.7,2.0,72.9,0,0,0,0,0.0
6,제주특별자치도,20.3,0.0,2.4,58.3,10,10,10,10,100.0
6,제주특별자치도,20.5,0.39,2.44,60.21,9,9,9,9,90.0
6,제주특별자치도,20.7,0.78,2.48,62.12,8,8,8,8,80.0
6,제주특별자치도,20.9,1.17,2.52,64.03,7,7,7,7,70.0
6,제주특별자치도,21.1,1.56,2.56,65.94,6,6,6,6,60.0
6,제주특별자치도,21.3,1.95,2.6,67.85,5,5,5,5,50.0
6,제주특별자치도,21.5,2.34,2.64,69.76,4,4,4,4,40.0
6,제주특별자치도,21.7,2.73,2.68,71.67,3,3,3,3,30.0
6,제주특별자치도,21.9,3.12,2.72,73.58,2,2,2,2,20.0
6,제주특별자치도,22.3,3.9,2.8,77.4,0,0,0,0,0.0
6,강원도,20.7,0.5,1.5,76.6,10,10,10,10,100.0
6,강원도,20.93,0.89,1.48,75.32,9,9,9,9,90.0
6,강원도,21.16,1.28,1.46,74.04,8,8,8,8,80.0
6,강원도,21.39,1.67,1.44,72.76,7,7,7,7,70.0
6,강원도,21.62,2.06,1.42,71.48,6,6,6,6,60.0
6,강원도,21.85,2.45,1.4,70.2,5,5,5,5,50.0
6,강원도,22.08,2.84,1.38,68.92,4,4,4,4,40.0
6,강원도,22.31,3.23,1.36,67.64,3,3,3,3,30.0
6,강원도,22.54,3.62,1.34,66.36,2,2,2,2,20.0
6,강원도,23.0,4.4,1.3,63.8,0,0,0,0,0.0
6,경상남도,21.2,0.0,2.3,66.8,10,10,0,10,70.0
6,경상남도,21.24,0.65,2.3,67.65,9,9,0,9,63.0
6,경상남도,21.28,1.3,2.3,68.5,8,8,0,8,56.0
6,경상남도,21.32,1.95,2.3,69.35,7,7,0,7,49.0
6,경상남도,21.36,2.6,2.3,70.2,6,6,0,6,42.0
6,경상남도,21.4,3.25,2.3,71.05,5,5,0,5,35.0
6,경상남도,21.44,3.9,2.3,71.9,4,4,0,4,28.0
6,경상남도,21.48,4.55,2.3,72.75,3,3,0,3,21.0
6,경상남도,21.52,5.2,2.3,73.6,2,2,0,2,14.0
6,경상남도,21.6,6.5,2.3,75.3,0,0,0,0,0.0
6,경기도,20.8,0.0,1.3,57.0,10,10,10,10,100.0
6,경기도,20.94,0.31,1.31,58.39,9,9,9,9,90.0
6,경기도,21.08,0.62,1.32,59.78,8,8,8,8,80.0
6,경기도,21.22,0.93,1.33,61.17,7,7,7,7,70.0
6,경기도,21.36,1.24,1.34,62.56,6,6,6,6,60.0
6,경기도,21.5,1.55,1.35,63.95,5,5,5,5,50.0
6,경기도,21.64,1.86,1.36,65.34,4,4,4,4,40.0
6,경기도,21.78,2.17,1.37,66.73,3,3,3,3,30.0
6,경기도,21.92,2.48,1.38,68.12,2,2,2,2,20.0
6,경기도,22.2,3.1,1.4,70.9,0,0,0,0,0.0
6,전라남도,21.9,0.5,1.5,84.2,10,10,10,10,100.0
6,전라남도,21.95,0.91,1.56,83.5,9,9,9,9,90.0
6,전라남도,22.0,1.32,1.62,82.8,8,8,8,8,80.0
6,전라남도,22.05,1.73,1.68,82.1,7,7,7,7,70.0
6,전라남도,22.1,2.14,1.74,81.4,6,6,6,6,60.0
6,전라남도,22.15,2.55,1.8,80.7,5,5,5,5,50.0
6,전라남도,22.2,2.96,1.86,80.0,4,4,4,4,40.0
6,전라남도,22.25,3.37,1.92,79.3,3,3,3,3,30.0
6,전라남도,22.3,3.78,1.98,78.6,2,2,2,2,20.0
6,전라남도,22.4,4.6,2.1,77.2,0,0,0,0,0.0
6,전라북도,19.2,1.2,2.8,75.8,10,10,10,10,100.0
6,전라북도,19.51,1.44,2.71,75.65,9,9,9,9,90.0
6,전라북도,19.82,1.68,2.62,75.5,8,8,8,8,80.0
6,전라북도,20.13,1.92,2.53,75.35,7,7,7,7,70.0
6,전라북도,20.44,2.16,2.44,75.2,6,6,6,6,60.0
6,전라북도,20.75,2.4,2.35,75.05,5,5,5,5,50.0
6,전라북도,21.06,2.64,2.26,74.9,4,4,4,4,40.0
6,전라북도,21.37,2.88,2.17,74.75,3,3,3,3,30.0
6,전라북도,21.68,3.12,2.08,74.6,2,2,2,2,20.0
6,전라북도,22.3,3.6,1.9,74.3,0,0,0,0,0.0
6,경상북도,0,0,0,0,0,0,0,0,0.0
6,경상북도,0,0,0,0,0,0,0,0,0.0
6,경상북도,0,0,0,0,0,0,0,0,0.0
6,경상북도,0,0,0,0,0,0,0,0,0.0
6,경상북도,0,0,0,0,0,0,0,0,0.0
6,경상북도,0,0,0,0,0,0,0,0,0.0
6,경상북도,0,0,0,0,0,0,0,0,0.0
6,경상북도,0,0,0,0,0,0,0,0,0.0
6,경상북도,0,0,0,0,0,0,0,0,0.0
6,경상북도,0,0,0,0,0,0,0,0,0.0
6,부산광역시,19.6,9.2,3.3,67.6,10,10,10,10,100.0
6,부산광역시,19.78,8.89,3.26,68.23,9,9,9,9,90.0
6,부산광역시,19.96,8.58,3.22,68.86,8,8,8,8,80.0
6,부산광역시,20.14,8.27,3.18,69.49,7,7,7,7,70.0
6,부산광역시,20.32,7.96,3.14,70.12,6,6,6,6,60.0
6,부산광역시,20.5,7.65,3.1,70.75,5,5,5,5,50.0
6,부산광역시,20.68,7.34,3.06,71.38,4,4,4,4,40.0
6,부산광역시,20.86,7.03,3.02,72.01,3,3,3,3,30.0
6,부산광역시,21.04,6.72,2.98,72.64,2,2,2,2,20.0
6,부산광역시,21.4,6.1,2.9,73.9,0,0,0,0,0.0
6,세종특별자치시,0,0,0,0,0,0,0,0,0.0
6,세종특별자치시,0,0,0,0,0,0,0,0,0.0
6,세종특별자치시,0,0,0,0,0,0,0,0,0.0
6,세종특별자치시,0,0,0,0,0,0,0,0,0.0
6,세종특별자치시,0,0,0,0,0,0,0,0,0.0
6,세종특별자치시,0,0,0,0,0,0,0,0,0.0
6,세종특별자치시,0,0,0,0,0,0,0,0,0.0
6,세종특별자치시,0,0,0,0,0,0,0,0,0.0
6,세종특별자치시,0,0,0,0,0,0,0,0,0.0
6,세종특별자치시,0,0,0,0,0,0,0,0,0.0
6,대전광역시,0,0,0,0,0,0,0,0,0.0
6,대전광역시,0,0,0,0,0,0,0,0,0.0
6,대전광역시,0,0,0,0,0,0,0,0,0.0
6,대전광역시,0,0,0,0,0,0,0,0,0.0
6,대전광역시,0,0,0,0,0,0,0,0,0.0
6,대전광역시,0,0,0,0,0,0,0,0,0.0
6,대전광역시,0,0,0,0,0,0,0,0,0.0
6,대전광역시,0,0,0,0,0,0,0,0,0.0
6,대전광역시,0,0,0,0,0,0,0,0,0.0
6,대전광역시,0,0,0,0,0,0,0,0,0.0
7,인천광역시,0,0,0,0,0,0,0,0,0.0
7,인천광역시,0,0,0,0,0,0,0,0,0.0
7,인천광역시,0,0,0,0,0,0,0,0,0.0
7,인천광역시,0,0,0,0,0,0,0,0,0.0
7,인천광역시,0,0,0,0,0,0,0,0,0.0
7,인천광역시,0,0,0,0,0,0,0,0,0.0
7,인천광역시,0,0,0,0,0,0,0,0,0.0
7,인천광역시,0,0,0,0,0,0,0,0,0.0
7,인천광역시,0,0,0,0,0,0,0,0,0.0
7,인천광역시,0,0,0,0,0,0,0,0,0.0
7,충청남도,0,0,0,0,0,0,0,0,0.0
7,충청남도,0,0,0,0,0,0,0,0,0.0
7,충청남도,0,0,0,0,0,0,0,0,0.0
7,충청남도,0,0,0,0,0,0,0,0,0.0
7,충청남도,0,0,0,0,0,0,0,0,0.0
7,충청남도,0,0,0,0,0,0,0,0,0.0
7,충청남도,0,0,0,0,0,0,0,0,0.0
7,충청남도,0,0,0,0,0,0,0,0,0.0
7,충청남도,0,0,0,0,0,0,0,0,0.0
7,충청남도,0,0,0,0,0,0,0,0,0.0
7,대구광역시,0,0,0,0,0,0,0,0,0.0
7,대구광역시,0,0,0,0,0,0,0,0,0.0
7,대구광역시,0,0,0,0,0,0,0,0,0.0
7,대구광역시,0,0,0,0,0,0,0,0,0.0
7,대구광역시,0,0,0,0,0,0,0,0,0.0
7,대구광역시,0,0,0,0,0,0,0,0,0.0
7,대구광역시,0,0,0,0,0,0,0,0,0.0
7,대구광역시,0,0,0,0,0,0,0,0,0.0
7,대구광역시,0,0,0,0,0,0,0,0,0.0
7,대구광역시,0,0,0,0,0,0,0,0,0.0
7,서울특별시,0,0,0,0,0,0,0,0,0.0
7,서울특별시,0,0,0,0,0,0,0,0,0.0
7,서울특별시,0,0,0,0,0,0,0,0,0.0
7,서울특별시,0,0,0,0,0,0,0,0,0.0
7,서울특별시,0,0,0,0,0,0,0,0,0.0
7,서울특별시,0,0,0,0,0,0,0,0,0.0
7,서울특별시,0,0,0,0,0,0,0,0,0.0
7,서울특별시,0,0,0,0,0,0,0,0,0.0
7,서울특별시,0,0,0,0,0,0,0,0,0.0
7,서울특별시,0,0,0,0,0,0,0,0,0.0
7,충청북도,0,0,0,0,0,0,0,0,0.0
7,충청북도,0,0,0,0,0,0,0,0,0.0
7,충청북도,0,0,0,0,0,0,0,0,0.0
7,충청북도,0,0,0,0,0,0,0,0,0.0
7,충청북도,0,0,0,0,0,0,0,0,0.0
7,충청북도,0,0,0,0,0,0,0,0,0.0
7,충청북도,0,0,0,0,0,0,0,0,0.0
7,충청북도,0,0,0,0,0,0,0,0,0.0
7,충청북도,0,0,0,0,0,0,0,0,0.0
7,충청북도,0,0,0,0,0,0,0,0,0.0
7,광주광역시,0,0,0,0,0,0,0,0,0.0
7,광주광역시,0,0,0,0,0,0,0,0,0.0
7,광주광역시,0,0,0,0,0,0,0,0,0.0
7,광주광역시,0,0,0,0,0,0,0,0,0.0
7,광주광역시,0,0,0,0,0,0,0,0,0.0
7,광주광역시,0,0,0,0,0,0,0,0,0.0
7,광주광역시,0,0,0,0,0,0,0,0,0.0
7,광주광역시,0,0,0,0,0,0,0,0,0.0
7,광주광역시,0,0,0,0,0,0,0,0,0.0
7,광주광역시,0,0,0,0,0,0,0,0,0.0
7,울산광역시,0,0,0,0,0,0,0,0,0.0
7,울산광역시,0,0,0,0,0,0,0,0,0.0
7,울산광역시,0,0,0,0,0,0,0,0,0.0
7,울산광역시,0,0,0,0,0,0,0,0,0.0
7,울산광역시,0,0,0,0,0,0,0,0,0.0
7,울산광역시,0,0,0,0,0,0,0,0,0.0
7,울산광역시,0,0,0,0,0,0,0,0,0.0
7,울산광역시,0,0,0,0,0,0,0,0,0.0
7,울산광역시,0,0,0,0,0,0,0,0,0.0
7,울산광역시,0,0,0,0,0,0,0,0,0.0
7,제주특별자치도,0,0,0,0,0,0,0,0,0.0
7,제주특별자치도,0,0,0,0,0,0,0,0,0.0
7,제주특별자치도,0,0,0,0,0,0,0,0,0.0
7,제주특별자치도,0,0,0,0,0,0,0,0,0.0
7,제주특별자치도,0,0,0,0,0,0,0,0,0.0
7,제주특별자치도,0,0,0,0,0,0,0,0,0.0
7,제주특별자치도,0,0,0,0,0,0,0,0,0.0
7,제주특별자치도,0,0,0,0,0,0,0,0,0.0
7,제주특별자치도,0,0,0,0,0,0,0,0,0.0
7,제주특별자치도,0,0,0,0,0,0,0,0,0.0
7,강원도,0,0,0,0,0,0,0,0,0.0
7,강원도,0,0,0,0,0,0,0,0,0.0
7,강원도,0,0,0,0,0,0,0,0,0.0
7,강원도,0,0,0,0,0,0,0,0,0.0
7,강원도,0,0,0,0,0,0,0,0,0.0
7,강원도,0,0,0,0,0,0,0,0,0.0
7,강원도,0,0,0,0,0,0,0,0,0.0
7,강원도,0,0,0,0,0,0,0,0,0.0
7,강원도,0,0,0,0,0,0,0,0,0.0
7,강원도,0,0,0,0,0,0,0,0,0.0
7,경상남도,0,0,0,0,0,0,0,0,0.0
7,경상남도,0,0,0,0,0,0,0,0,0.0
7,경상남도,0,0,0,0,0,0,0,0,0.0
7,경상남도,0,0,0,0,0,0,0,0,0.0
7,경상남도,0,0,0,0,0,0,0,0,0.0
7,경상남도,0,0,0,0,0,0,0,0,0.0
7,경상남도,0,0,0,0,0,0,0,0,0.0
7,경상남도,0,0,0,0,0,0,0,0,0.0
7,경상남도,0,0,0,0,0,0,0,0,0.0
7,경상남도,0,0,0,0,0,0,0,0,0.0
7,경기도,0,0,0,0,0,0,0,0,0.0
7,경기도,0,0,0,0,0,0,0,0,0.0
7,경기도,0,0,0,0,0,0,0,0,0.0
7,경기도,0,0,0,0,0,0,0,0,0.0
7,경기도,0,0,0,0,0,0,0,0,0.0
7,경기도,0,0,0,0,0,0,0,0,0.0
7,경기도,0,0,0,0,0,0,0,0,0.0
7,경기도,0,0,0,0,0,0,0,0,0.0
7,경기도,0,0,0,0,0,0,0,0,0.0
7,경기도,0,0,0,0,0,0,0,0,0.0
7,전라남도,27.2,5.1,3.2,77.4,10,10,10,10,100.0
7,전라남도,26.99,5.63,3.08,78.09,9,9,9,9,90.0
7,전라남도,26.78,6.16,2.96,78.78,8,8,8,8,80.0
7,전라남도,26.57,6.69,2.84,79.47,7,7,7,7,70.0
7,전라남도,26.36,7.22,2.72,80.16,6,6,6,6,60.0
7,전라남도,26.15,7.75,2.6,80.85,5,5,5,5,50.0
7,전라남도,25.94,8.28,2.48,81.54,4,4,4,4,40.0
7,전라남도,25.73,8.81,2.36,82.23,3,3,3,3,30.0
7,전라남도,25.52,9.34,2.24,82.92,2,2,2,2,20.0
7,전라남도,25.1,10.4,2.0,84.3,0,0,0,0,0.0
7,전라북도,0,0,0,0,0,0,0,0,0.0
7,전라북도,0,0,0,0,0,0,0,0,0.0
7,전라북도,0,0,0,0,0,0,0,0,0.0
7,전라북도,0,0,0,0,0,0,0,0,0.0
7,전라북도,0,0,0,0,0,0,0,0,0.0
7,전라북도,0,0,0,0,0,0,0,0,0.0
7,전라북도,0,0,0,0,0,0,0,0,0.0
7,전라북도,0,0,0,0,0,0,0,0,0.0
7,전라북도,0,0,0,0,0,0,0,0,0.0
7,전라북도,0,0,0,0,0,0,0,0,0.0
7,경상북도,0,0,0,0,0,0,0,0,0.0
7,경상북도,0,0,0,0,0,0,0,0,0.0
7,경상북도,0,0,0,0,0,0,0,0,0.0
7,경상북도,0,0,0,0,0,0,0,0,0.0
7,경상북도,0,0,0,0,0,0,0,0,0.0
7,경상북도,0,0,0,0,0,0,0,0,0.0
7,경상북도,0,0,0,0,0,0,0,0,0.0
7,경상북도,0,0,0,0,0,0,0,0,0.0
7,경상북도,0,0,0,0,0,0,0,0,0.0
7,경상북도,0,0,0,0,0,0,0,0,0.0
7,부산광역시,0,0,0,0,0,0,0,0,0.0
7,부산광역시,0,0,0,0,0,0,0,0,0.0
7,부산광역시,0,0,0,0,0,0,0,0,0.0
7,부산광역시,0,0,0,0,0,0,0,0,0.0
7,부산광역시,0,0,0,0,0,0,0,0,0.0
7,부산광역시,0,0,0,0,0,0,0,0,0.0
7,부산광역시,0,0,0,0,0,0,0,0,0.0
7,부산광역시,0,0,0,0,0,0,0,0,0.0
7,부산광역시,0,0,0,0,0,0,0,0,0.0
7,부산광역시,0,0,0,0,0,0,0,0,0.0
7,세종특별자치시,0,0,0,0,0,0,0,0,0.0
7,세종특별자치시,0,0,0,0,0,0,0,0,0.0
7,세종특별자치시,0,0,0,0,0,0,0,0,0.0
7,세종특별자치시,0,0,0,0,0,0,0,0,0.0
7,세종특별자치시,0,0,0,0,0,0,0,0,0.0
7,세종특별자치시,0,0,0,0,0,0,0,0,0.0
7,세종특별자치시,0,0,0,0,0,0,0,0,0.0
7,세종특별자치시,0,0,0,0,0,0,0,0,0.0
7,세종특별자치시,0,0,0,0,0,0,0,0,0.0
7,세종특별자치시,0,0,0,0,0,0,0,0,0.0
7,대전광역시,0,0,0,0,0,0,0,0,0.0
7,대전광역시,0,0,0,0,0,0,0,0,0.0
7,대전광역시,0,0,0,0,0,0,0,0,0.0
7,대전광역시,0,0,0,0,0,0,0,0,0.0
7,대전광역시,0,0,0,0,0,0,0,0,0.0
